"screenId","screenTitle","actionId","label","scope","visibility","request","operationId","destination","conditionalBranches","productionEffect","actor","guard","errors","offline","idempotency","confirmation"
"EXPORT","Export your FeedMe data","EXPORT.nav4","My Plate","navigation","","LOCAL navigate","","PROFILE_PLATE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"SUPPORT","Help and receipts","SUPPORT.back","Back","back","","LOCAL navigate","","SETTINGS","[]","Return to previous allowed screen; retain draft/session state. Unsaved destructive exits ask before discarding.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"SUPPORT","Help and receipts","SUPPORT.01","Send support request","screen","","POST /v1/support","createSupportTicket","","[]","Send user-approved text and relevant opaque receipt IDs; redact secrets and exclude food preferences by default.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","no"
"SUPPORT","Help and receipts","SUPPORT.02","Account and privacy","screen","","LOCAL navigate","","PRIVACY","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"SUPPORT","Help and receipts","SUPPORT.03","Community rules","screen","","LOCAL navigate","","LEGAL","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"SUPPORT","Help and receipts","SUPPORT.04","Back to cooking","screen","","LOCAL navigate","","HOME","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"SUPPORT","Help and receipts","SUPPORT.nav0","Today","navigation","","LOCAL navigate","","TODAY","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"SUPPORT","Help and receipts","SUPPORT.nav1","Cook","navigation","","LOCAL navigate","","HOME","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"SUPPORT","Help and receipts","SUPPORT.nav2","Cookbook","navigation","","LOCAL navigate","","COOKBOOK","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"SUPPORT","Help and receipts","SUPPORT.nav3","Inbox","navigation","","LOCAL navigate","","INBOX","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"SUPPORT","Help and receipts","SUPPORT.nav4","My Plate","navigation","","LOCAL navigate","","PROFILE_PLATE","[]","Preserve the current draft and open the destination.","member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"UNAVAILABLE","This isn’t available right now","UNAVAILABLE.back","Back","back","","LOCAL navigate","","HOME","[]","Return to previous allowed screen; retain draft/session state. Unsaved destructive exits ask before discarding.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"UNAVAILABLE","This isn’t available right now","UNAVAILABLE.01","Choose another meal","screen","","LOCAL navigate","","REQUEST","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"UNAVAILABLE","This isn’t available right now","UNAVAILABLE.02","Back to Today","screen","","LOCAL navigate","","TODAY","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"UNAVAILABLE","This isn’t available right now","UNAVAILABLE.03","Get help","screen","","LOCAL navigate","","SUPPORT","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"UNAVAILABLE","This isn’t available right now","UNAVAILABLE.04","Log in again","screen","","LOCAL navigate","","AUTH_LOGIN","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"UNAVAILABLE","This isn’t available right now","UNAVAILABLE.nav0","Today","navigation","","LOCAL navigate","","TODAY","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"UNAVAILABLE","This isn’t available right now","UNAVAILABLE.nav1","Cook","navigation","","LOCAL navigate","","HOME","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"UNAVAILABLE","This isn’t available right now","UNAVAILABLE.nav2","Cookbook","navigation","","LOCAL navigate","","COOKBOOK","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"UNAVAILABLE","This isn’t available right now","UNAVAILABLE.nav3","Inbox","navigation","","LOCAL navigate","","INBOX","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"UNAVAILABLE","This isn’t available right now","UNAVAILABLE.nav4","My Plate","navigation","","LOCAL navigate","","PROFILE_PLATE","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"OFFLINE","Your connection is taking a break","OFFLINE.back","Back","back","","LOCAL navigate","","HOME","[]","Return to previous allowed screen; retain draft/session state. Unsaved destructive exits ask before discarding.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"OFFLINE","Your connection is taking a break","OFFLINE.01","Open saved meals","screen","","LOCAL navigate","","COOKBOOK","[]","Only locally cached, still-eligible private data is shown.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"OFFLINE","Your connection is taking a break","OFFLINE.02","Resume cooking","screen","","LOCAL navigate","","COOK","[]","Resume pinned session and local timers; display queued progress.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"OFFLINE","Your connection is taking a break","OFFLINE.03","Try connection again","screen","","GET /v1/me","getMe","HOME","[]","Revalidate session/account status and refresh bounded sync cursor before restricted operations.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Read only eligible cache; show staleness and do not infer current permissions.","No durable command; provider/native-specific replay protection applies.","no"
"OFFLINE","Your connection is taking a break","OFFLINE.nav0","Today","navigation","","LOCAL navigate","","TODAY","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"OFFLINE","Your connection is taking a break","OFFLINE.nav1","Cook","navigation","","LOCAL navigate","","HOME","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"OFFLINE","Your connection is taking a break","OFFLINE.nav2","Cookbook","navigation","","LOCAL navigate","","COOKBOOK","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"OFFLINE","Your connection is taking a break","OFFLINE.nav3","Inbox","navigation","","LOCAL navigate","","INBOX","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"OFFLINE","Your connection is taking a break","OFFLINE.nav4","My Plate","navigation","","LOCAL navigate","","PROFILE_PLATE","[]","Preserve the current draft and open the destination.","guest-or-member","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_LOGIN","FeedMe operations sign-in","ADMIN_LOGIN.01","Sign in with staff SSO","screen","","EXTERNAL WorkforceOIDC.authorizePKCE","","ADMIN_HOME","[]","Complete enterprise identity plus mandatory MFA; API independently authorizes staff role for each command.","public","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_LOGIN","FeedMe operations sign-in","ADMIN_LOGIN.02","Return to member app","screen","","LOCAL navigate","","AUTH_WELCOME","[]","Preserve the current draft and open the destination.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_HOME","Operations workspace","ADMIN_HOME.01","Recipe drafts","screen","","LOCAL navigate","","ADMIN_RECIPE","[]","Preserve the current draft and open the destination.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_HOME","Operations workspace","ADMIN_HOME.02","Review queue","screen","","LOCAL navigate","","ADMIN_REVIEW","[]","Preserve the current draft and open the destination.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_HOME","Operations workspace","ADMIN_HOME.03","Substitution rules","screen","","LOCAL navigate","","ADMIN_SUBSTITUTION","[]","Preserve the current draft and open the destination.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_HOME","Operations workspace","ADMIN_HOME.04","Moderation cases","screen","","LOCAL navigate","","ADMIN_REPORTS","[]","Preserve the current draft and open the destination.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_HOME","Operations workspace","ADMIN_HOME.05","Audit log","screen","","LOCAL navigate","","ADMIN_AUDIT","[]","Preserve the current draft and open the destination.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_HOME","Operations workspace","ADMIN_HOME.06","Release flags","screen","","LOCAL navigate","","ADMIN_FLAGS","[]","Preserve the current draft and open the destination.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_HOME","Operations workspace","ADMIN_HOME.07","Pack catalog","screen","","LOCAL navigate","","ADMIN_PACK","[]","Preserve the current draft and open the destination.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_HOME","Operations workspace","ADMIN_HOME.08","Incident console","screen","","LOCAL navigate","","ADMIN_INCIDENT","[]","Preserve the current draft and open the destination.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_RECIPE","Author a recipe revision","ADMIN_RECIPE.back","Back","back","","LOCAL navigate","","ADMIN_HOME","[]","Return to previous allowed screen; retain draft/session state. Unsaved destructive exits ask before discarding.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_RECIPE","Author a recipe revision","ADMIN_RECIPE.01","Save draft","screen","","POST /v1/admin/recipes","adminCreateRecipe","","[]","Create draft revision with author ID and structured validation; no public eligibility.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","no"
"ADMIN_RECIPE","Author a recipe revision","ADMIN_RECIPE.02","Submit for review","screen","","POST /v1/admin/recipes/{recipeId}/versions/{recipeVersionId}/submit","adminSubmitRecipe","ADMIN_REVIEW","[]","Freeze revision content hash and record required reviewer scopes; reject missing timings/exclusions/source rights.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","no"
"ADMIN_RECIPE","Author a recipe revision","ADMIN_RECIPE.03","Preview member recipe","screen","","LOCAL navigate","","RECIPE","[]","Staff-only draft preview must remain explicitly labelled and inaccessible to member clients.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_REVIEW","Review and publish","ADMIN_REVIEW.back","Back","back","","LOCAL navigate","","ADMIN_HOME","[]","Return to previous allowed screen; retain draft/session state. Unsaved destructive exits ask before discarding.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_REVIEW","Review and publish","ADMIN_REVIEW.01","Record review decision","screen","","POST /v1/admin/recipes/{recipeId}/versions/{recipeVersionId}/reviews","adminReviewRecipe","","[]","Authorize reviewer independent from author; bind decision to immutable revision hash and scope.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","no"
"ADMIN_REVIEW","Review and publish","ADMIN_REVIEW.02","Publish approved revision","screen","","POST /v1/admin/recipes/{recipeId}/versions/{recipeVersionId}/publish","adminPublishRecipe","","[]","Publisher checks required approvals, version and embargo; transaction publishes catalog event.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","no"
"ADMIN_REVIEW","Review and publish","ADMIN_REVIEW.03","Recall revision","screen","","POST /v1/admin/recipes/{recipeId}/versions/{recipeVersionId}/recall","adminRecallRecipe","","[]","Privileged confirmed action deactivates selection, invalidates dependent plans and emits recall events for saved/cached use.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","yes"
"ADMIN_REVIEW","Review and publish","ADMIN_REVIEW.04","Return to draft","screen","","LOCAL navigate","","ADMIN_RECIPE","[]","Preserve the current draft and open the destination.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_SUBSTITUTION","Reviewed substitutions","ADMIN_SUBSTITUTION.back","Back","back","","LOCAL navigate","","ADMIN_HOME","[]","Return to previous allowed screen; retain draft/session state. Unsaved destructive exits ask before discarding.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_SUBSTITUTION","Reviewed substitutions","ADMIN_SUBSTITUTION.01","Save substitution draft","screen","","POST /v1/admin/substitutions","adminCreateSubstitution","","[]","Version rule and eligibility assertions; no automatic publication.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","no"
"ADMIN_SUBSTITUTION","Reviewed substitutions","ADMIN_SUBSTITUTION.02","Approve and activate","screen","","POST /v1/admin/substitutions/{substitutionId}/reviews","adminReviewSubstitution","","[]","Require qualified independent review, passing constraint fixtures and content hash match.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","no"
"ADMIN_SUBSTITUTION","Reviewed substitutions","ADMIN_SUBSTITUTION.03","Disable substitution","screen","","POST /v1/admin/substitutions/{substitutionId}/reviews","adminReviewSubstitution","","[]","Stop new planning usage; evaluate affected plans and recall independently if required.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Retain input and retry online; do not show a durable success before server receipt.","Stable client operation ID for durable command; server idempotency record and transaction receipt. If-Match where versioned.","no"
"ADMIN_REPORTS","Moderation queue","ADMIN_REPORTS.back","Back","back","","LOCAL navigate","","ADMIN_HOME","[]","Return to previous allowed screen; retain draft/session state. Unsaved destructive exits ask before discarding.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
"ADMIN_REPORTS","Moderation queue","ADMIN_REPORTS.01","Open case","screen","","LOCAL navigate","","ADMIN_CASE","[]","Preserve the current draft and open the destination.","staff","Validate authentication scope, feature flag, resource ownership/membership, current revision and required field constraints on the server for network operations.","401 expired session → login with safe return; 403/404 unavailable → remove restricted content; 409/412 conflict → refresh and review; 422 invalid → inline correction; 429/503 → bounded retry with input retained.","Available locally; reauthorize any destination data on access.","No durable command; provider/native-specific replay protection applies.","no"
